"","internal_id","pieces"
"173",11760,"      thus saith the lord unto   my servant , and my   servant wilford woodruff, and   my servant , and to  all the residue of mine apostles,  have you not gone forth in my  name without purse or scrip  and declared the gospel of life  and salvation unto this nation  and the nations of the earth,  and warned them of the judg-  ments which are to come, as you  have been moved upon by the  power of the  and the  inspiration of the lord? you  have done this year by year   for a whole generation, as men  count time"
"174",11760," therefore, your   garments are clean of the blood    "
"175",6433,"december 29, 1877 ~ saturday      dec 29, 1877   [figure] wrote 1 letter no 80"
"176",6433," i spent the day in council      december 30, 1877 ~ sunday      30 sunday [figure] received 2 letters 65, 66 wrote 81 i met with my quorum   for prayer and council minits recorded in office ^council^ journal      december 31, 1877 ~ monday      31"
"177",6433," [figures]i received 1 letter 67 wrote 1 no 82 spent the day in council  on the following page will be found a synopsis of my labors   during the year 1877 the council attended to   a good deal of business which was recorded   in president  journal the subject   of the trial of the highest authorities of the church was   discused see the jounal    "
"178",769,"have been a peaceable citizen but   their has been a great hugh and cry about   jo smith govornor  being shot, no   crime can be done but what it is laid to   "
"179",769," here i was again dragged to   the united states court, and was cleared   &amp; now it comes again"
"180",769," but as often as   god sees fit for me to suffer i am ready   but i am as innocent of these crimes as the   angels in heaven"
"181",769,"  i am not an enemy to manki-  nd i am a friend to mankind"
"182",769," i ^am^ not an enemy   to  nor any any governors or people   as to the military station i hold and the cause   of my holding it is as follows"
"183",769," when we came   here the  required us to bear arms and do   military duty according to law, &amp; as the church   had just been driven from the state of missou-  ri &amp; robed of all their property &amp; arms they were   poor &amp; destitute of armes: they were liable   to be fined for not doing duty when they had not   arms to do it with, they came to me for advice   i advised them to organize themselves into inde-  pendant companies, &amp; demand arms of the   state, this they did"
"184",769," again their were many   elders having licence to preach which by law   exhonorated them from military duty but the   officiers would not release them on this ground   i then told the saints that though i was clear   from military duty by law in consequence   of lameness in one of my legs, yet i would   set them the example and would do duty my-  self, they then said they were willing to do duty   if they could be formed into an independant   company &amp; i could be at their head &amp; upon   this ground came the  legion &amp; i    "
"185",2257,"dec 16, 1867      addressed the    addressed the meeting  and on the 16 president young h"
"186",2257," kimball and   addressed the school"
"187",2257," the revelation called the   was read and theremarks made upon it by president young"
"188",2257,"   also spoke      december 17, 1867 ~ tuesday      17"
"189",2257," i took 4 hogs up to the distillery to be fed on shares  and spent a part of the day diging willows 8 m[iles]      december 18, 1867 ~ wednesday      18"
"190",2257," i spent the day diging willows on the  and went home in  the evening to the  it snowed in the night      december 19, 1867 ~ thursday      19"
"191",2257," i went to the  dug willows took a load of straw and   fodder home in the evening      december 20, 1867 ~ friday      20"
"192",2257," i spent the day in the  we gave endo-  wments to 69"
"193",2257,"  sealed 15 couple w woodruff 28,   and  3 couple total 46"
"194",2257," it was a hard rainy   day i had 3 hogs butchered which i cut up in the evening  and salted"
"195",2257," the  met at 1 oclok to   day and were addressed by president  &amp; quit[e] a number  of the elders i could not attend as i was in the endowment house      december 21, 1867 ~ saturday      21"
"196",2257," i spent most of the day in the   we gave endowments to 35 persons"
"197",2257,"  sealed   5 couple and w"
"198",2257," woodruff 24 couple      december 22, 1867 ~ sunday      22nd sunday i met with my quorum in the morning and attended  meeting in the  spoke in the   forenoon &amp; president  in the afternoon  he spoke one hour &amp; was followed by president   one hour"
"199",2257," i met with the presidency and twelve for prayer &amp;   preached in the 17 ward in the evening &amp; wrote a letter to  [figure]       december 23, 1867 ~ monday      23rd i spent the fore part of the day at the  i   anointed  met at one oclok  president  delivered an address upon the subject of trading with  our enemies &amp; sustaining those who would destroy us he called  upon the bishops to express their views upon the subject some   of the twelve of the bishops spoke upon it"
"200",2257," i attended the school we had  a hard rainy day and night    "
"201",632," and belongs to the city &amp; not individuals  i will reprove the lawyers &amp; docters any how  jesus did &amp; evry prophet has &amp; if i am a prophet  i shall do it, at any rate i shall do it for i profess  to be a prophet"
"202",632," the laws and constitution of the  united states has ended up the right to corperate  cities to regulate all wharfage of shiping &amp; steem  boats &amp;c all laws of taxation is subject to the  city &amp; not individuals"
"203",632," and i want from this  time forth evry fool to stay at home and let the steem  boats &amp; captain alone and let the peace officers alone"
"204",632,"  how can we keep off mobs and keeping innocent blood  from being shed, by striking a blow at evry thing tha[t]  rises up in disorder &amp; i will war an eternal war with  those that oppose me while i am labouring in behalf  of the city"
"205",632," a man has been writing to the new york  tribune"
"206",632," he says  that much has been appropriated for the building the  temple that has been spent for other purposes"
"207",632,"  but i pledge myself that any man that has paid any  old shoes, harnesses, horses, or any thing els if he will  come i will show him on book that evry farthi[n]g  has gone on book and been appropriated for the  building of the temple if not so i will pledge  my head for a foot ball that this is true their  are men in our midst who are trying to build up themse  lves at our expense &amp; others in our midst that are  watching for iniquity &amp; will make a man an offender  for a word"
"208",632," but i will rest myself and give way for  others"
"209",632," president  arose and made  some singular remarks quite romantic compared  the lawyiers to polewags and wiglers &amp; toads"
"210",632," he said  they would dry up next fall these characters  he thought was made in gigard making time  when it was cheaper then in soul making time    "
"211",5547,"1862  of christ disappeared with that generation"
"212",5547," what is the history  of that generation, it is vary short"
"213",5547," the four evangelist   , gives the history biirth life and   death of the s"
"214",5547," as near as we can learn luke kept  the journals and done most of the writing he recorded the [[acts of the apostles|acts   of the apostles]]"
"215",5547," then paul wrote his epistles to the various   churches"
"216",5547," then    wrote two short epistles about as much as one of our   reporters would write in one short discourse"
"217",5547," then    wrote one short chapter"
"218",5547," then  when  he was banished to the  under the reign   of domician cezar wrote his  after he was   recalled under the reign of nervya he wrote his three   epistles, this maks 8 writers in the   and there testimony was vary limited, also their writings   as far as they have come to us, at least when we take into  consideration the great work which they performed   the ancient  who inhabited this con-  tinent were commanded of god to write their history upon    which were hid up in the earth to come forth   in our day to be translated by the prophet  through the power  of god for the benefit of the saints"
"219",5547," this forms the    and is the purest translation of ancient records that we  have any knowledge of upon earth yet this record gives but   a limited idea of the dealings of god with that people yet  what we have obtained was by strict commandment of god"
"220",5547,"   but let us turn our thoughts a moment to our own day"
"221",5547," i   need not tell you that this is the , esstablished  by god himself which is to take the place of all other kingdoms   upon earth and we are the people ordained of god to esstab-  lish his kingdom upon the earth, build up zion and prepare  the way for the coming of jeussus christ"
"222",5547," now should we  not , record, and history of the dealings   of god with [us] as they transpire day by day before our eyes   we should"
"223",5547," this church and kingdom is organized in all   the fulness of the  necessary for the    "
"224",10985,"nov 24 1885  [figures] i accompanid  down  to the  and spent the night with asahel it wa certainly  a happy meeting what i had looked for for a long time      november 25, 1885 ~ wednesday      25  to get  such things as they needed to day i wrote letters to day  [figure] to "
"225",10985," asahel had a great  surprise party nearly 50 persons of the mutual and sunday  school called upon him &amp; kept their visit up untill midnight   arived in the evening soaked to  skin in the storm      november 26, 1885 ~ thursday      26 thanksgiving day vary muddy in the streets  i spent the day at the  with my family had a large turkey  for dinner we had all the family present except       november 27, 1885 ~ friday      27 [figure] i went to the office with  at 6 oclok in the morning  waited 4 hours before i could get a key to get into my office  i aranged my library in a room by itself i rote 2 letters to   ^[figure]^   &amp;  3 miles      november 28, 1885 ~ saturday      28 i received a letter from dr  i wrote letters to  [figure] e"
"226",10985," and  i spent the  day in the office &amp; went to the  3 m      november 29, 1885 ~ sunday      29 [figure] i wrote letters to  &amp;   spoke at the farmers ward to day about one  hour spoke again in the evening to the mutual      november 30, 1885 ~ monday      30  spent most of the day at the coop i spent the day in  [figure] the house i wrote one letter to walker &amp;  abot  our sheep heard      december 1, 1885 ~ tuesday      dec 1 [figure] i received 5 letter from  &amp; palmer    "
"227",2742,"august 26, 1849 ~ sunday      26th sunday i met with the saints and spoke to them &amp; was followed   by others sister  spent the evening with us      august 27, 1849 ~ monday      27th [figure] i wrote 3 letters to       august 28, 1849 ~ tuesday      28th [figures] i recieved two letters [from]    i wrote two letters to j &amp;  there  is several cases of cholera around us 4 died out of one   family in the same street we are in      august 29, 1849 ~ wednesday      29th [figure] i recieved two letters from       august 30, 1849 ~ thursday      30th [figure] i wrote two letters to       august 31, 1849 ~ friday      31st i spent the day at home writing      september 1, 1849 ~ saturday      sept 1st i took cars &amp; rode to  spent the night   at br  distance 503 m      september 2, 1849 ~ sunday      2nd sunday i met with the  branch of the saints  &amp; set all day to settle a difficulty, and i herd it untill my head   heart &amp; brains aked"
"228",2742,"      september 3, 1849 ~ monday      3rd i spendt the day visiting  and preached to   the saints at night and had a good time      september 4, 1849 ~ tuesday      4th i rode to  and preached at night &amp; organized  the branch appointed or confirmed elder    to preside elder cory councellor 18m      september 5, 1849 ~ wednesday      5 i took cars &amp; returned to  50  [figure] i spent the night at home i recieved 2 letters from         september 6, 1849 ~ thursday      6th [figure] i recieved a letter from       september 7, 1849 ~ friday      7th [figure] i wrote a letter to    sister  &amp; family called upon me &amp; spent the night      september 8, 1849 ~ saturday      8th i spent the day at home at night there was a fire &amp;  several buildings burned up near by us"
"229",2742," the last european   arival informs us that the hungarians have fallen beyound   redemption there armies have been defeated and surrendered   to the russians and austrians      september 9, 1849 ~ sunday      9th sunday i preached to the saints &amp; had a good time   i ordained brother [blank]    to the office of an elder i walked with mrs   through  &amp; saw the water spout near 100  feet into the air we took attea at mr websters &amp; returned home      september 10, 1849 ~ monday      10th [figure] i wrote 3 letters to   &amp; mrs hartford elder  salled upon me &amp; spent the   night      september 11, 1849 ~ tuesday      11th [figure] i wrote two letters to    &amp;   left for home to day brother  &amp; richery took tea with  me    "
"230",6259,"april 10, 1875  and had returned to the church and been ordained into  the   &amp; w"
"231",6259," woodruff had been ordained so we both stood   a head of them in the quorum      president  spoke one hour and 19 minuts      april 11, 1875 ~ sunday      11"
"232",6259," sunday prayer by  spoke one hour  and 30 minuts on the prophesies concerning the lamanits  and the house of israel afternoon prayer by br mitchel  brother caralinamoco from the  spoke in   his own tongue which was interpeted by brother mitchel  president  spoke 45 minuts conference adjourned  untill the 6 day of next october i met with    for prayer &amp; we met with the missionaries at the [[historian&apos;s office, salt lake city, salt lake county, utah territory|historians  office]] to set them apart we  abot 40"
"233",6259,"      april 12, 1875 ~ monday      12"
"234",6259," i went to the  and we gave endowments to 19 persons   sealed 9, w woodruff 11 i attended a meeting in the   with the building committee      april 13, 1875 ~ tuesday      13"
"235",6259," i went to the  and done a hard days work wheeling   dirt      april 14, 1875 ~ wednesday      14"
"236",6259," i spent the day in the  we baptized 333  brother  do the baptizing    sealed 36, w woodruff 38      april 15, 1875 ~ thursday to april 17, 1875 ~ saturday      15, 16, and 17"
"237",6259," i spent the time mostly on the       april 18, 1875 ~ sunday      18"
"238",6259," sunday i went to  and attended a meeting  with the people  went with me he preached in the forenoon  one hour &amp; 30 minuts"
"239",6259," i preached in the afternoon one hour and  30 minutes i met in the evening  spoke 45 minuts  &amp; w"
"240",6259," woodruff 45 minuts    "
"241",4512,"october 15, 1856 ~ wednesday      15th i spent the day in the    spent a part of the day with us we received word that president young  was quite sick"
"242",4512," brother  was sent for and the whole company was  returning they all arived home about 7 oclok      october 16, 1856 ~ thursday      16th [figure] in company with president  i visited president   we found him feeble but much recoverd the  sickness had mostly left president young as soon as he came   over the big mountain this way"
"243",4512," there seemed to be sumthing  mysterious about his sickness he was taken vary severe in   the evening of the 14th with pain in the kidneys and bowels &amp; he  nearly fainted away"
"244",4512," presidents kimball and  administered  unto him &amp; prayed for him &amp; he began to recover the brethren  felt that the valley was full of devils, they had to go onto the mount  ain before they could get the spirit of prayer they felt that  there was a legion of devils in the valley congregated against  them &amp; trying to destroy them they felt also that there was  evil intended against them on the road &amp; that they should  leave the valley &amp; return home they hitched up their horses   in the morning &amp; started for home &amp; the nearer they drew to  the  the better they felt"
"245",4512," brother kimball and myself  called upon sister  a short time in speaking  of her history she said she had been alone a good deal   through life &amp; she did not wish to have a history of her  life published she did not wish any one to have her   likeness neither after she was dead"
"246",4512,"      i attended meeting at the 14 ward during the evening there  were present j"
"247",4512," grant  w woodruff and   bishop  &amp; his councellors"
"248",4512," grant preached  in the power of god he is a quiver in the hands of the   almight[y] among the people he took up bishop hoagland and his  two councellors then the teachers then the 14 ward &amp; all the   people in it &amp; looked at them with the light of truth &amp;  the candle of the lord &amp; the whole body was searched with  a scrutinizing eye &amp; all sins rebuked by the power of god  he left as soon as he got through speaking was followed by  elder f"
"249",4512," richards who bore testimony to the words which  had been spoken"
"250",4512," woodruff who also  bore a strong testimony and the spirit of god was upon the  people"
"251",4512,"  made a few remarks after bishop  hoagland had spoaken in the spirit of god, then the meeting closed      october 17, 1856 ~ friday      17th i went down in the fore noon into the big field i  found my ditch fence had some of it dug down by boys and   they were burning up poles &amp; stakes"
"252",4512," i spent the afternoon  in the  he preached the  funeral sermon of a brother  who had died 18 years of age  lived on       october 18, 1856 ~ saturday      18th i have taken cold and am vary sore i spent the day in the   president  has recovered from his illness    "
"253",2504,"9th we travled through the day i  called the camp together and addressed  them      june 10, 1846 ~ wednesday      10 i started the company this morning  according to our organization we went   through a bad swail my men broke   another tong out of one of my waggons  we went to timber cut a stick &amp; put  in a new one &amp; spent the day [[lucien woodworth|lucian  woodworth]] camped near me he came  &amp; conversed with me some hours in  the evening      june 11, 1846 ~ thursday      11th a fine morning we travled through   the day      june 12, 1846 ~ friday      12th we travled till 12"
"254",2504," our cows run away  detained us 3 hours we camped at sun down      june 13, 1846 ~ saturday      13th it was an exeeding warm day we  pasted past by the first camp within   6 miles of it br  and his  company went to the first camp we  continued on for the second camp  we camped for the night in a grove  we have had nearly all prairie through  the journey      june 14, 1846 ~ sunday      14th sunday we travled untill 12 and camped  elder  came up with us  we camped at night on a prairie without  timber    "
"255",10971,"november 19, 1885 ~ thursday       nov 19, 1885  [figure] i came to the historians office this morning  i wrote letter to "
"256",10971,"        november 20, 1885 ~ friday      220 i overhalled my trunks of records today i found all  3 of my autobyographs and journals together  ^[figures]^ i was just informed that  was arested  at  &amp; spent  the night i had quite a conversation with brother smith      november 21, 1885 ~ saturday      21 [figure] i wrote 6 letters to president   to       november 22, 1885 ~ sunday      22 [figure] i spent the day at the  regulating my papers &amp;  filing them i filed all the letters i had rwritten my  wife  during the last year i also  filed  and  read some of them which were vary interesting i  spent the night at the farm i received 10 letters  [figure] 2 from             november 23, 1885 ~ monday      23 [figures] i received letter from , 2 from  "
"257",10971," brixen and rented the brick house for $25 a month i  wrote to "
"258",10971,"  i spent the day at judge       november 24, 1885 ~ tuesday      24 [figure] i wrote ^6^ letters to   "
"259",10971," i spent the  day at judge  and in the evening at about  9 oclok  arived home from his mission  in     "
"260",6220,"june 4, 1874 ~ thursday      june 4, 1874  we drove to the saw mill below haning rock and camped 35 m[iles]      june 5, 1874 ~ friday      5 we drove over the summit &amp; camped 42 m[iles]      june 6, 1874 ~ saturday      6"
"261",6220," we started down the canyon  broke a wheel   and we had to unload his waggon &amp; draw his ex [ox] on a pole we arived  in  abot 11 oclok i attended a meeting at the [[tabernacle, salt lake city, salt lake county, utah territory|old  tabernacle]] &amp; in the evening at the  18 m[iles]      june 7, 1874 ~ sunday      7"
"262",6220," [figure] i received 3 letters and wrote 2 to   [figure] i sent azmon an extract of the history of   sunday i attended a meeting at the    spoke one hour &amp; 15 m[inutes]"
"263",6220," i met with my    and with  in the evening      june 8, 1874 ~ monday      8 i wrote a peace for the  on my missin  north i went to the  &amp; gave endowments to 28   sealed 13 couple &amp; w woodruff 3 couple      june 9, 1874 ~ tuesday      9 i spent the time at the  6 m[iles]      june 10, 1874 ~ wednesday      10"
"264",6220," i went to the  and there was 506 [[baptisms for the dead|baptisms   for the dead]] &amp; i confirmed 100 of them  confirmed  about the same d h wells [sealed] 62 couple for the dead &amp; w woodruff   sealed 67 couple i was vary weary at night      june 11, 1874 ~ thursday to june 12, 1874 ~ friday      11, &amp; 12"
"265",6220," i spent the time on the  hoeing and planting corn      june 13, 1874 ~ saturday      13"
"266",6220," i spent the fore part of the day hoeing corn in the afternoon   i came to the  and attended a meeting with the board of  the  6 [miles]      june 14, 1874 ~ sunday      14"
"267",6220," sunday i attended the funeral of  and  reported the sermon of alvin winegar  &amp;   president  &amp; copied it off &amp; gave it to   president young in the afternoon i attended meeting in  the afternoon  preached    "
"268",880,"this was truly an interesting time more   elders were ordain on this occasion than were   ever ordained in the church of latter day saints   in one day before while this was going on   elder  was delivering a discourse from   the stand to the multitude, and also their was   baptizing and confirming (from or) at the font   in the afternoon elders  &amp; [[william smith|wm   smith]], occupied the stand in the afternoon &amp;  was followed by  with few remarks &amp; the   conference closed    april 9, 1842 ~ saturday      9th t[h]e saints in  assembled at the house   of president  at an early hour in the mor-  ning to pay their last respeck to the body of    son of president marks who died   on the evening of the 7th a large procession   formed two by two &amp; walked to the grove a large   concorse assembled president    spoke upon the occasion with much feelings &amp; inter  est among his remarks he said it is a vary solumn   &amp; awful time i never felt more solumn it calles   to mind the death of my oldest brother who died in    who   died in nauvoo"
"269",880," it has been hard for me to live on  earth and see those young men upon whome we have lean-  ed upon as a support &amp; comfort taken from us in   the midst of their youth, yes it has been hard to   be reconciled to these things i have sometimes felt   that i should have felt more reconciled to have been   called myself if it could have been the will   of god, yet i know we ought to be still &amp; know   it is of god &amp; be reconciled all is right it   will be but a short time before we shall all in   like manner be called"
"270",880," it may be the case   with me as well as you"
"271",880," some has supposed   that br joseph could not die but this is a   mistake it is true their has been times when   i have had the promise of my life to accomplish   such and such things, but having accomplish those   things i have not at present any lease of my   life &amp; am as liable to die as other men"
"272",886,"april 30, 1842 ~ saturday      april 30 spent part of the day in the    and drew home three loads of wood &amp; ploughed   part of my garden which took me untill in the   night i got exceding warm &amp; my blood heat which   gave me excessive head ake    may 1, 1842 ~ sunday      may 1st sunday i wrote some in my accounts   books &amp; journal   [figure] i wrote two letters one to    &amp; one to     may 2, 1842 ~ monday to may 4, 1842 ~ wednesday      2 3 &amp; 4 spent in the     may 5, 1842 ~ thursday      5th met on parade in the morning in the officer   drill of the  legion spent part of the   day in the     may 6, 1842 ~ friday      6th met again on parade answered to my   name &amp; was dissmised planted corn on   the kimball block &amp; spent part of the day   in the office    may 7, 1842 ~ saturday      may 7th 1842  [figures]  the whole  legion met on parade   this day consisting 23 companies &amp; they   truly made a splended appearance the   whole legion that were on parade were   not much less than two thousand, &amp;   mostly well dressed in uniform gen"
"273",886,"|joseph   smith]] prepared a splendid dinner for   the whole staff intire with their ladies   a steem boat landed under the salute   of their music at noon near gen smiths   and landed about 40 saints mostly from    england"
"274",1163,"december 18, 1843 ~ monday      18th a short time since br  and   his son  were both kidnaped   by some missourians and other mob men from    and put in prision,   one of the kidnapers a schoolmaster was taken   with a warrent &amp; brought to  &amp; had his   trial this day before squair johnson his name   was elliot he was bound over to county   court under $3000 dollar bonds"
"275",1163," he was   then taken with another warrent for threat-  ning president  life which charge was   also proven against him, but president   smith forgive him, and he was finally discharged   on that case"
"276",1163," president smith made an   eloquent speech upon the subject manifested   mercy towards his enemies when they were in   his power, but he lifted up his hands towards   heaven and declaired that if missouri came   against us any more he would fight them   &amp; defend his rights      december 19, 1843 ~ tuesday      19th a warrant was also issued against   col  who was the leader of the  kidnaping scrape but he had gathered a mob   around him &amp; swore defiance against the   law or comeing to , so the officers   returned to nauvoo for council assistance &amp;c      december 20, 1843 ~ wednesday to december 21, 1843 ~ thursday      20th"
"277",1163," 21 i spent the time to work on my house      december 22, 1843 ~ friday      22d i worked exeeding hard with the expectation   of finishing the brick work of my house"
"278",1163," i had   6 masons 5 tenders and 2 carpenters but we did   not quite finish it i went home &amp; went to bed sick   &amp; i had a dredful sick night    "
"279",6219,"may 25, 1874 ~ monday      may 25 1874  i went down to the  net we   caught many suckers and 42 trout many would weigh 102 lbs   i returned &amp; spent the night at brother "
"280",6219," 6 m[iles]      may 26, 1874 ~ tuesday      26 we rode to  preached to the people and organized   them into the   i spent the night with brother western 25 miles      may 27, 1874 ~ wednesday      27"
"281",6219," we held a meeting with the people and organized them   into the  president  we then started in the rain &amp; rode to  22 m[iles]      may 28, 1874 ~ thursday      28"
"282",6219," we drove to  preached to the people then  organized them into the   president"
"283",6219," we then returned to  preached to the people  and organized them into the united order with [[randolph hockaday stewart|randolph  stewart]] president &amp;  treasurer      may 29, 1874 ~ friday      29 i went up the creek to look at the farms &amp; caught   20 trout &amp; one prarie chicken      may 30, 1874 ~ saturday      30"
"284",6219," i stoned up the well and made a curb around it      may 31, 1874 ~ sunday      31 sunday [figure] i wrote 2 letters to   i preached to the people brothers  left for   home on the 29"
"285",6219," i met with  the sabbath [school], and with the teachers in the evening      june 1, 1874 ~ monday      june 1"
"286",6219," i finished the well curb went up the big creek shot 2 ducks  and caught one trout      june 2, 1874 ~ tuesday      2nd i left  &amp; preached &amp; camped on   20 m[iles]      june 3, 1874 ~ wednesday      3rd we rode to  i held a meeting with the saints  at  &amp; we spent the   night at brother  18 m[iles]    "
"287",6355,"jan 1, 1877  be finished in a few days and of which their is enough completed  to commence work therein which has not been done since the days  of  that we have any knowledge of, now these that can   see the spiritual atmosphere can see that many of the saints are   still glued to this earth and lusting and longing after the things of  this world in which there is no profit"
"288",6355," it is true we should   look after the things of this world and devote all to the building up of  the  according to the present feeling of many   of our brethren they would arogate to themselves this world and   all that pertains to it, and scease not day nor night to see that   it was devoted to the building up of the kingdom of the devil, and  if they had the power they would build a railroad to carry it   to hell and esstablish themselves there whare are the eyes and   hearts of this people whare is their interest for their own   salvation and that of their fore fathers"
"289",6355," we enjoy privileges that   are enjoyed by no one els on the face of the earth, supposing   we were awake to this thing namly the salvation of the human family  this house would be crouded as we hope it will be from monday   morning untill saturday night"
"290",6355," this  was built here  in this place purposely whare it is warm and plesant in the  winter time and comfortable to work also for the   and all those coming from the south to receive their endow-  ments and other blessings"
"291",6355," what do you suppose the fathers   would say if they could speak from the dead would they   not say we ""have lain here thousand of years here in this  house  waiting for this dispensation to come here we are bound and fettered in the  association of those who are filthy, what would they whisper in our   ears why if they had the power the vary thunders of heaven would be in    "
"292",324," a wrought iron peterara time of edward iv"
"293",324," part of an iron gun which [w]as a chamber to a gun  4"
"294",324," a 36 pounder brass cannon 13 feet long time of henry  - vii"
"295",324," a 12 pounder brass cannon 13 feet 4 inches long  of the emperor charles v"
"296",324," a 68 pounder brass cannon weighing upwards   of 5 tons said to have been used on the lower   deck of the ship of war called the great harra  it bears date ad 1542"
"297",324," a 1 1/2 pounder flat gun of brass with 3 bores   time of henry viii having receptacles for chamb  ers from which the charge was fired"
"298",324," an octagon shaped 4 pounder brass connon tim[e]   of henry viii"
"299",324," a brass cannon having 7 bores time of henry viii  10"
"300",324," a 20 pounder brass cannon time of edward vi"
"301",324," a 2 pounder brass cannon (dutch) time  of elizabeth ad 1581  12"
"302",324," a 3 pounder brass chamber gun time of elizabeth  13"
"303",324," 7 1/2 inch brass mortar time of james i"
"304",324," 1610  also a variety of old shot and a wrought iron  carcase now obsolute  14"
"305",324," a highly ornamented english cannon made for   henry prince of wales son of james i"
"306",324," a handsome 22 pounder english brass cannon   made for charles prince of wales 1621  16: a brass ornamented 5 pounder cannon times   of charles ii"
"307",324," a 5 pounder brass gun, with 3 bores, taken at  cherbourg ad 1758 the battle of ramilies tim[e] ad [1706]  18"
"308",324," a 27 pounder brass cannon much ornamented  taken at cherbourg ad 17658  19"
"309",324," a brass light 24 pounder gun time of george ii"
"310",324," 1748  20 a 42 pounder fine brass cannon 15 feet long   brought from java, ad"
"311",324," an iron 32 pounder upon its original carriage  22"
"312",324," [figure] a brass 24 pounder recovered in the year 1834   from the wreck of the royal george"
"313",324," [figure] by  the ingenious diving apparatus employed by mr   g"
"314",324," deane, having lain under water 52 years"
"315",324,"  ([figure] his majesty's ship royal george while lying on   the keel at spithead on the 29th aug 1782 and   preparing for sea heaving on board a great numb  er of visitors, as well as a full crew, was thrown"
"316",1136,"there was no bell here to toll  but many a briny tear did fall  with look our own hearts did tell  little  dear farewell  yes little sarah lovly one  sleep on sleep on, till christ shall come  then thou wilt rise shake of[f] thy dust  band be numbered with the just      brother woodruff except of this piece of compo-  sition from one who had evry feeling but that   of a parent for your departed sarah           letter was dated july 18th 1840   the following is an extract      my dear willford, what will be your feelings, when   i say that yesterday i was called to witness the depar-  ture of our little sarah emma from this world, yes   she is gone the relentless hand of death has snatched   her from my embrace - but ah! she was two lovely  to kind, to affectionate, to live in this wicked world when   looking on her i have often thought how i should feel   to part with her"
"317",1136," i thought i could not live without   her esspecially in the absence of my companion"
"318",1136,"   but she has gone the lord hath taken her home to himself   for some wise purpose"
"319",1136," it is a trial to me, but the lord   hath stood by me in a wonderful manner i can see and feel   &amp; that he has taken her home &amp; will take better care of   her than i possibly could for a little while untill i shall   go &amp; meet her yes willford we have one little angel in   heaven &amp; i think it likely her spirit has visited you before   this time"
"320",1136," it is hard living without her she used to call   her poor pa-pa and putty pa-pa many times in a day she left a   kiss for her pa-pa with me just before she died"
"321",1136," she eat   her dinner as well as usual thursday was taken about 4 oclok   with a prestness for bre^a^th the elders lade hands upon her   and anointed her a number of times, but the next day her   spirit took its flight from this to another world with-  out a groan"
"322",1136," to day willford and i with quite a number   of friends accompaning us came over to commerce to pay   our last respects to our little darling in seeing her decently buried   she had no relative to follow her to the grave or to shed a   tear for her but her ma &amp; little  [figures] i have just been to   take a pleasing melancholy walk to sarah's grave, she lies alone   in peace"
"323",1136," i can say that the lord gave and the lord hath   taken away &amp; blessed be the name of the lord   {may the lord bless yourself and return you home again is the prayer of your sickly and afflicted companion} p w"
"324",3066,"concerning the organizing of the church and appointing a first  presidency this subject lies with wait upon my mind i have  been stired up to do this by the spirit of the lord"
"325",3066," he wished all  of the quorum present to express their feelings upon this subject  begining at the oldest and each one of the following persons expre-  ssed their feelings in rotation"
"326",3066,"    , and many interesting remarks were  made by the various individuals who spoke"
"327",3066," and we were   followed by president , after which orson hyde moved  that brigham young be the president of the church of jesus  christ of latter day saints &amp; that he nominate his two  councellors &amp; they form the three first presidency seconded  by w"
"328",3066," president young  nominated heber c kimball as his first counceller seconded  and carried unanimously president young nominated willard  richard as his second councellor seconded &amp; carried unanimously  many appendages to this subject was conversed upon with   much interest we then adjourned, wente into br hydes  house &amp; had a feast of pie &amp; strawbury wine &amp; retired to rest      december 6, 1847 ~ monday      6th we went into council this morning several subjects were  conversed upon one was our posterity in this world &amp; the osprigs [offspring]  of immorta celestial &amp; resurrected beings in the world to come  president  remarked that our children in this life did not   look just like their parents but was a variety in looks &amp;c &amp; the  osprings of celestial beings were spiritual bodies       was cut off from the church for breaking the  laws of god"
"329",3066,"      it was decided in council that if a man lost   his wife he was at liberty to marry again whare he pleased and  was justifyed"
"330",3066,"      father  was appointed by the   quorum of the twelve as the first patriarch over the whole church  president young said the twelve were at liberty to publish papers  in any part of the world whare they should be or take the   best course to spread the work, the twelve should superintend  the printing whareveer they were"
"331",3066," and if the twelve were going  abroad it would be well to ordain elders out of new members   that were baptized and take with them to preach &amp; there should  ownly one of the twelve go to one place &amp; call seventies to  their assistance"
"332",3066,"  and   myself rode to elder   &amp;  preached w"
"333",3066," woodruff and e t benson followed them  we had a good meeting, we spent the night at  10 m      december 7, 1847 ~ tuesday      7th we rode [to] br dailys 3 miles it rained, hailed, &amp; froze, which made  bad travling we found the brethren building the meeting house  in the afternoon in company with  [[willard richards|w"
"334",3066,"  richards]] i rode through a cold hail storm to the ferry and had some  difficulty in getting across the  16 mils  i spent the night at home      december 8, 1847 ~ wednesday      8th [figure] i went into the woods with br  &amp; got a load of  willows i spent the evening at the dr office hearing letters   read      december 9, 1847 ~ thursday      9th i met in council with the twelve &amp; the presidency of the  seventies  was brought up for trial for improper  conduct with his family after hearing the testimonie upon the    "
