"","internal_id","pieces"
"866",12028," mrs iccoenda rohner called and"
"867",12027," went to the office"
"868",12027," this gentleman "
"869",12027," i got out the allowances for "
"870",12027," had some distress in my bowels"
"871",12027," went to the office, attended a meeting of the directors "
"872",12027," i sat "
"873",12027," i did "
"874",12027," after supper i talked "
"875",12027," i told bro nuttall that if i went i wanted him"
"876",12027," i have been thinking of this to day"
"877",12027," this is labor day,"
"878",12026," he would"
"879",12025," sunday i spent the day at home reading"
"880",12025," i wrote one "
"881",12025," we had a sugar meeting we had "
"882",12024," afterwards at the"
"883",12024," mountford"
"884",12024," i requested"
"885",12024," pres"
"886",12024," i requested bro nuttall to accompany us"
"887",12024," i attended my usual "
"888",12024," and in the afternoon a meeting of the board"
"889",12024," the funeral"
"890",12024," the speakers were "
"891",12024," the temple choir"
"892",12023," i attended the old folks"
"893",12023," i am expected"
"894",12023," i answered the madams letter"
"895",12023," afterwards drove home"
"896",12023," spent the day at home"
"897",12023," i signed a letter "
"898",12023," i do not feel that i can leave on this trip"
"899",12023," bro spence reported that he had made"
"900",12023," i sent for "
"901",12023," he did so"
"902",12023," arose, shaved and dressed myself and went to the"
"903",12022," went"
"904",12022," and t"
"905",12022," i called"
"906",12022," i do not feel very well this morning my urinary organs "
"907",12022," went to the office and attended"
"908",12022," returned"
"909",12022," and then went home"
"910",12021," at willard we"
"911",12021," we then took"
"912",12021," i attended to the business of the office i received"
"913",12021," we met with the twelve in the"
"914",12020," walked out around the lot, laid down and rested"
"915",12020," read the "
"916",12020," slept "
"917",12020," was troubled with "
"918",12020," this being fast day i did not eat"
"919",12020," i did not sleep much "
"920",12020," washed and dressed ate breakfast"
"921",12020," i left home for the office at "
"922",12020," took supper with us and stayed an hour"
"923",12020,", united states|washington d"
"924",12020," he expects to be "
"925",12020," after breakfast i walked "
"926",12020," spit some"
"927",12020," washed, shaved and dressed, ate breakfast &amp; went to "
"928",12020," i have missed my pioneer journal and took some"
"929",12018," i spent the day at home"
"930",12017," i told her that myself and counselors would consider the matter"
"931",12017," i was quite restless most of the night, sat up and read some of the time"
"932",12017," went to the office this morning and stayed attending to"
"933",12017," when i went home"
"934",12017," and t"
"935",12017," considered the"
"936",12017," cannon|geo m"
"937",12017," i also had some conversation "
"938",12017," prest"
"939",12017," cannon not feeling"
"940",12017," did not go to the office, spent the day at"
"941",12017," did not go to the office today"
"942",12016," the ownly letter we have received"
"943",12015," marshall|john a"
"944",12014," staid at home today and rested"
"945",12014," drove to the office feeling better, and was quite busy all day"
"946",12014," at the office feeling fairly well, having had a good night"
"947",12014," afterwards at the office"
"948",12014," drove"
"949",12014," this evenings paper gives news of "
"950",12013," prest"
"951",12013," i drove to the office"
"952",12013," at the office i "
"953",12013," and this afternoon a"
"954",12013," they seem to be doing their best"
"955",12013," i rested,"
"956",12013," i walked"
"957",12013," he read me a telegram "
"958",12013," i got out my monthly allowance"
"959",12013," as i do not feel able to speak"
"960",12012," wherever the eternal "
"961",12012," for the rights of the priesthood are "
"962",12012," these destroying"
"963",12012," therefore judgment awaits"
"964",12012," w woodruff"
"965",12011," dressed "
"966",12011," i told bro"
"967",12011," this was quite agreeable "
"968",12011," we started for "
"969",12011," i attended our "
"970",12011," afterwards at the office i had a severe sinking "
"971",12011," bro nuttall and dr snow accom-"
"972",12011," got up, dressed and walked out to the garden"
"973",12011," attended family prayer bro n"
"974",12011," mouth"
"975",12011," i expected to attend the funeral services this afternoon, but "
"976",12011," i called "
"977",12011," i walked around"
"978",12011," i then rested and slept for over an hour"
"979",12011," ate dinner with the family"
"980",12011," attended "
"981",12010," i did not sleep well last night, been "
"982",12010," i am feeling better this morning and went to the "
"983",12010," staid at home today"
"984",12010," at home"
"985",12010," at the office"
"986",12010," john"
"987",12010," cannon|geo m"
"988",12010," they are in a bad condition and "
"989",12010," several suggestions were made but no decision arrived at"
"990",12010," at the office"
"991",12010," i am fairly well in my health"
"992",12010," attended"
"993",12009," i spent a good night, so did "
"994",12009," alice"
"995",12009," this morning she got up from her bed "
"996",12009," did not have a good night quite restless"
"997",12009," did not go"
"998",12009," felt better in the afternoon and evening"
"999",12009," we all felt well"
"1000",12009," we met in the parlor and joined in singing"
"1001",12009," bro nuttall"
"1002",12008," i attended a party with"
"1003",12008," sunday i spent the day at home reading"
"1004",12007," brethren and sisters as president"
"1005",12007," what "
"1006",12007," the men who made these"
"1007",12007," i again ask what"
"1008",12007," i will answer"
"1009",12004," did not sleep much befiore"
"1010",12004," i slept better during the morning hours, "
"1011",12004," i said i would "
"1012",12004," i said we would"
"1013",12004," attended to some business matters and left"
"1014",12004," i walked out and rested"
"1015",12004," and slept"
"1016",12004," after breakfast drove to the office"
"1017",12004," quite busy until "
"1018",12004," when i went home"
"1019",12004," they had a nice agreeable time"
"1020",12004," many of the ^lady^ temple workers were present"
"1021",12004," the well borers and fence makers are "
"1022",12004," i asked bro barrell to help him by holding the posts while"
"1023",12004," he did so, but commenced "
"1024",12003," very busy, at the office in financial matters and the ogden power "
"1025",12003," spent most of the day attending to business at the office"
"1026",12003," i am feeling well in my health, and can attend to my labors at "
"1027",12003," at the office quite busy today"
"1028",12003," staid at home today and rested"
"1029",12003," i expressed my"
"1030",12003," congress passed a bill today declaring"
"1031",12003," to arrange for my grandson"
"1032",12003," at the office busy"
"1033",12003," i attended a meeting this afternoon"
"1034",12003," drove to the office and attended my usual thursdays meeting"
"1035",12003," in the afternoon met with judge"
"1036",12002," i ate breakfast "
"1037",12002,", rested a short time and walked out"
"1038",12002," spent the evening with family singing and playing on the "
"1039",12002," dressed ate breakfast, walked out "
"1040",12002," was much "
"1041",12002," i felt to bless and encourage him"
"1042",12002," madam"
"1043",12002," i had some conversation with prest"
"1044",12002," madam mountford called to bid us "
"1045",12002," dressed "
"1046",12002," she leaves this afternoon"
"1047",12002," i sat up and read"
"1048",12002," bro nuttall"
"1049",12002," on going to bed i was rather wakeful but slept "
"1050",12001," went home"
"1051",12001," i went to the office was very busy"
"1052",12001," she gave me some good ideas for our "
"1053",12001," i am feeling much better of my cold, was at the office"
"1054",12001," there was"
"1055",12001," at the office, i am feeling some better"
"1056",12001," i talked with "
"1057",12001," busy at my desk, and went "
"1058",12000," a deacon"
"1059",12000,"  he is the son of chas"
"1060",12000," heber j"
"1061",12000," grant was taken"
"1062",12000,"  upon bro"
"1063",12000," grant's"
"1064",12000," woodruff kindly"
"1065",12000," hunter's"
"1066",12000," woodruff wrote"
"1067",12000,"  prest w"
"1068",12000," spoke"
"1069",12000,"  sister to mrs augusta grant"
"1070",12000," grant gave them"
"1071",11998," i spent the day at home choreing with the"
"1072",11998," i spent the day in the office i received a letter"
"1073",11998," the sterling mine "
"1074",11997," had an interview with"
"1075",11997," sunday i spent the day at home resting and reading"
"1076",11996," when i walked out and saw the men driving for a well"
"1077",11996," ate my supper"
"1078",11996," after breakfast and"
"1079",11996," on arriving at"
"1080",11996," ate supper with the family"
"1081",11996," then dressed and ate breakfast"
"1082",11996," i staid at"
"1083",11996," it is nicely fitted up with carpets, furniture "
"1084",11996," want to sell owen one"
"1085",11996," and slept"
"1086",11996," when i dressed and ate my "
"1087",11996," i read the "
"1088",11996," sisters grant and"
"1089",11996," i went to bed early and slept very "
"1090",11996," a message was also sent"
"1091",11996," tookate a good breakfast"
"1092",11996," walked out"
"1093",11996," i rested and "
"1094",11995," naegle|george c"
"1095",11995," we had an interview with"
"1096",11995," this is the last day of summer i spent the day"
"1097",11995," i spent the day at home reading"
"1098",11993," walked out and saw the men at"
"1099",11993," i was somewhat "
"1100",11993," i shaved and dressed"
"1101",11993," i was mouth in"
"1102",11993," i slept some before midnight"
"1103",11993," i dictated a letter to my "
"1104",11993," bro nuttall and sister"
"1105",11993," i slept much of the evening"
"1106",11993," i laid down and had some"
"1107",11993," bro jack let me have two very nice fish (""barracooda"") received from "
"1108",11993," i was somewhat restless before midnight"
"1109",11993," i ate some fried chicken"
"1110",11993," i walked out"
"1111",11992," i spent the day at home"
"1112",11992," have taken "
"1113",11992," went to "
"1114",11992," went to the"
"1115",11992," and went home"
"1116",11992," i had a very poor night, my cough troubled me very much"
"1117",11992," went "
"1118",11992," dickerson|don c "
"1119",11992," we met her for a short time afterwards, and returned home"
"1120",11991," i met with dr grow and "
"1121",11991," i spent the forenoon in the office the afternon in"
"1122",11990," sharp prayed"
"1123",11990,"  he seemed to be peculiarly"
"1124",11990," he blessed me promising that i should be restored to"
"1125",11990,"  whilst they were doing this i did not seem to"
"1126",11990," president woodruff and his wife emma, owen and his"
"1127",11990," winder, elders l"
"1128",11990," john nuttall, andrew smith"
"1129",11990," mcewan being present in the room, alice related the whole of"
"1130",11990,"  whilst we were feeling as well"
"1131",11990,"  all knelt around the bed, alice kneeling on the"
"1132",11990,"  alice spent a good night in sleep and next day got up and"
"1133",11990," and suffered great pain from congestion of the brain,"
"1134",11990,"  on saturday and"
"1135",11989," spoke of his experience"
"1136",11989," woodruff took the stand and presented"
"1137",11989," cannon spoke followed "
"1138",11989," woodruff all spoke we had much "
"1139",11989," the subject of"
"1140",11988," we went home "
"1141",11988," it weighed eleven pounds"
"1142",11988," we were very glad to get "
"1143",11988," i was quite unwell "
"1144",11988," i spent the day at home reading i was not well"
"1145",11987,"wilford woodruffs"
"1146",11986," i went to bed early and slept well until migdnight"
"1147",11986," after dinner "
"1148",11986," after"
"1149",11986," attended a stockholders meeting of "
"1150",11986," presided, had statements"
"1151",11986," the present directors were "
"1152",11986," cannon|geo"
"1153",11986," until"
"1154",11986," after breakfast, i went"
"1155",11986," went to bed early, did not sleep very well before midnight"
"1156",11986," took a little"
"1157",11986," when i ate breakfast, after which i rested and slept at intervals"
"1158",11985," at noon we met a number"
"1159",11985," afternoon"
"1160",11985," the reports of the sabbath school showed"
"1161",11984," this afternoon i helped to cut "
"1162",11984," i also saw"
"1163",11984,"cmi stock book and the liverpool office draftbook, from the "
"1164",11984," ate my supper at "
"1165",11984," ate my breakfast"
"1166",11984," gave her some strong coffee and she"
"1167",11984," i slept some during the afternoon"
"1168",11984," the swelling in my body and limbs has "
"1169",11984," i have no pain"
"1170",11984," weak in my limbs"
"1171",11984," i eat "
"1172",11984," i washed myself, dressed "
"1173",11981," we we met with bishop"
"1174",11981," the subject of sun light "
"1175",11980,"mirror"
"1176",11980," i had a very bad night"
"1177",11980," i visited mr"
"1178",11980," kendall's furs in"
"1179",11980," he had some "
"1180",11980," the skins are nearly ten "
"1181",11980," it is"
"1182",11980," we learned here that mr"
"1183",11980," we traveled "
"1184",11980," i had a bad night"
"1185",11980," we passed "
"1186",11980," our teams were awaiting "
"1187",11979,"  i was so overjoyed i could not speak, i tried to"
"1188",11979,"  he said many other things for my comfort an"
"1189",11979,"  he then put his hands to-"
"1190",11979,"  i then"
"1191",11979,"  i was so overjoyed i cried"
"1192",11979,"  as soon as i could speak from crying and sobbing i related to"
"1193",11979,"  all my"
"1194",11979,"  i felt like i could get out of my bed well"
"1195",11979,"  i partook of some"
"1196",11979,"  he had long"
"1197",11979,"  his head was bare and a circle of light around it"
"1198",11979,"  his feet"
"1199",11979," john r"
"1200",11979," winder"
"1201",11979,"  bro"
"1202",11978," the presidency met at the office and attended to "
"1203",11978," we found that our business "
"1204",11978," cannon spoke"
"1205",11978," we then met in council to take"
"1206",11977," found i"
"1207",11977," when i arose, had breakfast "
"1208",11977," attended to some business and went home"
"1209",11977," i said "
"1210",11977," andfor if i "
"1211",11977," after prayer in which i was mouth i went to bed and"
"1212",11977," they obtained a good flow of water in the well"
"1213",11977," i spent "
"1214",11976," elder"
"1215",11976," on the way he explained his visit with bro"
"1216",11976," on arrival"
"1217",11976," we spent a very nice time in the evening"
"1218",11976," w train"
"1219",11976," i attended a meeting of the "
"1220",11976," we decided to reduce the real estate from the "
"1221",11976," busy in the"
"1222",11976," and went home"
"1223",11974," the building cost near"
"1224",11974," i spent the day at home and attended to business "
"1225",11974," i spent the day at the office"
"1226",11973," we opened the conference"
"1227",11973," the presidency and twelve met the cong-"
"1228",11971," they called upon us at"
"1229",11971," our rail road affairs was thoroughly"
"1230",11971," sunday i attended meeting in the afternoon dr"
"1231",11970," sterling "
"1232",11970," the captain took "
"1233",11970," the "
"1234",11970," i have "
"1235",11970," for the last three nights"
"1236",11970," presidents"
"1237",11970," we stopped by the side"
"1238",11970," it was a perpen-"
"1239",11970," we broke several "
"1240",11970," this steamer "
"1241",11970," the scenery was wonderful "
"1242",11970," we saw many water falls"
"1243",11969,"march (much?)"
"1244",11967," grant was improving fast"
"1245",11967," after midnight was somewhat wakeful, but"
"1246",11967," i made"
"1247",11967," i went "
"1248",11967," my mind was quite clear"
"1249",11967," i was "
"1250",11967," iafter going to bed i was "
"1251",11967," i was pleased to see him"
"1252",11967," i have felt quite nervous all day"
"1253",11967," have"
"1254",11967," and retired to bed early, and slept very well until midnight"
"1255",11966,"} i was vary bad through the night "
"1256",11966," sunday i spent the day at home reading"
"1257",11966," i met "
"1258",11965," i attended to my office duties,"
"1259",11965," at home all day"
"1260",11965," spent the day with family at home"
"1261",11965," i went to the office today, attended to the curraent "
"1262",11965," afterwards at the office"
"1263",11965," i spent the day at home with my family"
"1264",11965," received "
"1265",11962,"ice bergs, from very large ones down to "
"1266",11962," the sea was covered in "
"1267",11962," most of us stayed "
"1268",11962," there "
"1269",11962," it is supposed that this "
"1270",11962," it is from these"
"1271",11962," we started back"
"1272",11962," here also we saw most "
"1273",11962," we stopped "
"1274",11962," quite a "
"1275",11961,"statement of miss ^mary^ alice woodruff made on sunday evening, august"
"1276",11961," mcewan was sitting near the bed"
"1277",11961,"  bro"
"1278",11961," louis cannon, edward jenkins,"
"1279",11961,"  as they left, i felt very sad with a feeling that i"
"1280",11961,"  william"
"1281",11961,"  as he was talking i"
"1282",11961,"  i held on to william"
"1283",11961,"""  i then saw a most glorious personage"
"1284",11961,"  on my"
"1285",11961,"  i motioned"
"1286",11961,"  is at up in my bed, quite awake, he stretched out his"
"1287",11961,"""  he then came to the side of the"
"1288",11961,"  said you are a daughter of israel and shall"
"1289",11961,"  the lord will"
"1290",11960,"} he talked "
"1291",11960," the biuilding was badly damaged "
"1292",11960," could not sleep"
"1293",11959,"march and sunday"
"1294",11959," q canon"
"1295",11957," i spent the day at home fixing up the garden "
"1296",11956," all the company bought "
"1297",11956," we visited the "
"1298",11956," it was "
"1299",11956," the indians "
"1300",11956," stewart bought"
"1301",11956," we left sitka"
"1302",11956," it was "
"1303",11956," saw a pair of porpoises plunging"
"1304",11956," they were about four feet long"
"1305",11956," it was cloudy "
"1306",11956," we cast anchor a short "
"1307",11956," we flung out our "
"1308",11956," one of the girls caught "
"1309",11956," i had "
"1310",11954," the power of god was manifest in the"
"1311",11953," monday i attended the priesthood meeting in the "
"1312",11953,"mi stock book"
"1313",11952," the room being warm,"
"1314",11952," she had"
"1315",11952," i did not get any sleep "
"1316",11952," bro nuttall was of great help all night"
"1317",11952," alice is yet very sick"
"1318",11952," i did not"
"1319",11952," tried to get some rest at home"
"1320",11952," alice had several "
"1321",11952," i asked them to administer to her"
"1322",11952," whilst administering bro sharp was much affected,"
"1323",11952," we were all peculiarly affected during"
"1324",11952," then ^we^ went out onto the porch until we were called into the parlor"
"1325",11950," i met with the stock holders of"
"1326",11950," c leonard "
"1327",11950," her husband died on samoa "
"1328",11949," after dinner the boys were playing"
"1329",11949," i took a walk and"
"1330",11949," i slept some during the afternoon"
"1331",11949," sister grant"
"1332",11949," on going to bed i slept fairly "
"1333",11949," we learn"
"1334",11949," after breakfast "
"1335",11949," after breakfast"
"1336",11949," we called at"
"1337",11949," we drove through the grounds, thence"
"1338",11949," i laid down and"
"1339",11948,"and it was pinned solid"
"1340",11948," it weighed "
"1341",11948," it was pulled on "
"1342",11948," the chief engineer said it "
"1343",11948," most "
"1344",11948," i went over considerable "
"1345",11948," the noise was so great "
"1346",11948," the weather was a little "
"1347",11948," we saw a pretty "
"1348",11946," we commenced to organize the utah company"
"1349",11945,"|benjamin "
"1350",11945," two rail road dignitaries called"
"1351",11944," my two councillors and the twelve"
"1352",11944," i spent the day at home"
"1353",11944," sunday i spent this day at home mostly reading"
"1354",11944," it has been a vary "
"1355",11944," their has been the greatest changes taken "
"1356",11944," the mormon quire took"
"1357",11942,"i messages to read "
"1358",11942," i spent the day at home choring pruning andc"
"1359",11942," i went to the office i received a letter from"
"1360",11941,"of halibut in so many hours"
"1361",11941," we had "
"1362",11941," we traveled near an indian "
"1363",11941," we sailed very near the shore "
"1364",11941," in many places "
"1365",11941," passed between"
"1366",11941," it being sunday, "
"1367",11941," it rained all day"
"1368",11941," i visited "
"1369",11941," we saw a good "
"1370",11941," it was quite cold, so "
"1371",11941," in the "
"1372",11941," we stopped at one and a"
"1373",11940," chambers"
"1374",11940," the salt lake quire sang several"
"1375",11940," mr chambers made some opening remarks"
"1376",11940," w woodruff spoke about"
"1377",11940," in the evening i took up my "
"1378",11939," i had a visit from the president "
"1379",11939," the presidency "
"1380",11939," i spent the forenoon in the office i met with the "
"1381",11937," in the evening i attended a party at "
"1382",11936," we had a hard snow storm the first of the season"
"1383",11936," i spent the day at home choring was weary at night"
"1384",11936," sunday a cold windey day i staid at home"
"1385",11935," hopeful, and thankful"
"1386",11934," i spent the day in the office and had a good deal company"
"1387",11934," we met with the onyx company in the morning"
"1388",11933," and r"
"1389",11933," g and"
"1390",11933," i then rode"
"1391",11933," i went to the office and met with"
"1392",11933," i spent the day at home sick"
"1393",11932," sang"
"1394",11932," i received a telegram "
"1395",11932," i spent the day"
"1396",11932," it was quite cold"
"1397",11932," it was a very "
"1398",11932," it was cloudy"
"1399",11932," a wild scene"
"1400",11932," a man pointed"
"1401",11931,"which i had purchased from the east"
"1402",11931," bowman|henry e"
"1403",11931," i rested and slept before midnight"
"1404",11931," he gave"
"1405",11931," before they left i asked"
"1406",11931," i had some short naps before midnight"
"1407",11931," i had some pain "
"1408",11931," i ate some pie plant and "
"1409",11931," also called at bro sear's and saw fredd"
"1410",11931," proposed bringing her to our home where she can be taken"
"1411",11930," we then went to the"
"1412",11930," the salt lake quire did "
"1413",11930," the second prize "
"1414",11930," i think without doubt "
"1415",11930," in the evening i attended a reception "
"1416",11930," i took breakfast at the burton hall and went to"
"1417",11928," i sent some stocks on"
"1418",11928," i spent the day at home choreing and reading"
"1419",11927,"journey"
"1420",11927," all the "
"1421",11927," we passed through "
"1422",11927," the captain said there "
"1423",11927," everything "
"1424",11927," had small gold brick forwarded "
"1425",11927," have clean up at mill "
"1426",11927," may expect large brick next "
"1427",11927," the rope "
"1428",11927," i met with bros"
"1429",11926," the meintype inundater force pump, set in "
"1430",11926," i received"
"1431",11926," we also got word that "
"1432",11926," i spent the day at home reading"
"1433",11925," met with power company"
"1434",11925," the machinery will "
"1435",11924," the welch "
"1436",11924," i spent most of this "
"1437",11924," it is reported that mr pulman "
"1438",11924," there was the finest "
"1439",11923," she exhibited "
"1440",11922," ww spoke in the"
"1441",11922," afternoon"
"1442",11922," i spent the day at home reading"
"1443",11922," sunday i spent this day at home reading"
"1444",11921," i spent the day in the office met with a number of parties"
"1445",11921," a rainey morning i spent the day in the office"
"1446",11920," he was vary much "
"1447",11920," i suffered much last night with the asthma hard breathing"
"1448",11920," and r"
"1449",11920," the marching"
"1450",11918,"for genealogical work"
"1451",11918," had some "
"1452",11918," i walked out and directed"
"1453",11918," at noon i ate "
"1454",11918," i walked out again this afternoon"
"1455",11918," he starts for home tomorrow"
"1456",11918," i have had some sleep, feel quite weak but have no pain"
"1457",11918," ate some "
"1458",11918," i ate some"
"1459",11918," i dressed, walked out and directed in the pruning "
"1460",11918," i then rested and slept over"
"1461",11918," in the afternoon i directed the planting of some strawberry plants"
"1462",11917," louis, st"
"1463",11917," the consort was held at the exposition building"
"1464",11917," we finally went to the "
"1465",11917," we had a difficulty about our trunks "
"1466",11916," louis, st"
"1467",11916," i was quite unwell this morning but went to the"
"1468",11916," my affairs"
"1469",11915," i was unwell this morning but am at my desk"
"1470",11914," this is also the birthday of"
"1471",11914," woodruff "
"1472",11914," cannon the corpse was then taken"
"1473",11914," the spirit of the lord was with us"
"1474",11913," the wages of the four men were"
"1475",11913," on my arival"
"1476",11913," i spent the day at home resting"
"1477",11912," what we "
"1478",11912," the house of representatives of"
"1479",11912," i think it is an event unheard"
"1480",11910," there is already begining to earthquak"
"1481",11910," i spent the day in the office"
"1482",11910," i worked some in the garden"
"1483",11910," i spent the day in the office we held a meeting with the"
"1484",11910," i went to the office in the morning and met"
"1485",11909," one vary stricking incident was worthy"
"1486",11909," now the mayor of the city "
"1487",11909," how great the contrast we give god the praise"
"1488",11908," laid down and slept for an hour"
"1489",11908," bro bleak is arranging to write up some"
"1490",11908," barrell waiting on me"
"1491",11908," dressed and "
"1492",11908," and mrs"
"1493",11908," i slept "
"1494",11908," i ate a bowl of oyster soup and cracker &amp; a baked "
"1495",11908," i slept fairly well before midnight"
"1496",11908," i kept my room and rested, walked into "
"1497",11906," cannon "
"1498",11906," the house was "
"1499",11906," we met with several"
"1500",11905," so much was required of me that it was difficult"
"1501",11905," i was quite sick through the day i was quite dizy and my "
"1502",11905," sunday i spent the day in the house reading"
"1503",11905," i am quite unwell to day talked with the apostls "
"1504",11905," foss died "
"1505",11904," sunday i spent this day at home was not able to attend meeting"
"1506",11903," the "
"1507",11903," quite a company of burlington r r men called "
"1508",11903," i consented for the tabernacle"
"1509",11903," saturday i spent the day at home choreing with "
"1510",11903," knight "
"1511",11903," we are begining to be visited by the great men "
"1512",11902," i went "
"1513",11902," i met with the rail road company and done a good "
"1514",11901," we met with messrs mirsyers and"
"1515",11901," i spent the day at the office i visited the continental"
"1516",11901," the "
"1517",11899,"mi and had an account of their financial con-"
"1518",11899," sunday i spent the day at home reading"
"1519",11899," there were "
"1520",11898," we met "
"1521",11898," also"
"1522",11897," i spent the day at home i done some pruning of trees and "
"1523",11897," i met with mr wood organist"
"1524",11896,"organize the lesser priesthood, and the sacredness of these meetings"
"1525",11896," the bishops to permit members to pay labor tithing when they have nothing else "
"1526",11896," secret organizations should not be joined by our brethren"
"1527",11896," (poor andc) which was adopted, sang, benediction by"
"1528",11896," i drove to the office attended meeting of board of directors of z"
"1529",11896," ate a bowl of bread and milk"
"1530",11895," i spent the day in the office and attended to the business "
"1531",11894," george temple, st"
"1532",11894," this was through the assistance of my"
"1533",11894," i was sealed at"
"1534",11893," y tribune,"
"1535",11893," he spent several "
"1536",11890," the witnesses on both sides gave"
"1537",11890," i returned home in the morning evening"
"1538",11888," we took steamer and "
"1539",11888," i suffered much"
"1540",11888," i got up and dressed "
"1541",11888," i wrote to mrs wm woodruff"
"1542",11887,"a synopsis of wilford woodruff travels in the ministry"
"1543",11887," george temple, st"
"1544",11886," we met with some members in the "
"1545",11886," i spent the day at home reading"
"1546",11885,"|benjamin"
"1547",11884," cannon|george m"
"1548",11884,"} i was some better to night"
"1549",11884," i spent the day at home sick"
"1550",11884," i was "
"1551",11884," i went"
"1552",11882," patton|a"
"1553",11882," sunday raining some i spent the day reading"
"1554",11882," we spent "
"1555",11881," attended the afternoon "
"1556",11881," pres jos"
"1557",11881," f smith read a"
"1558",11881," pres "
"1559",11881," i washed and ate a little "
"1560",11881," bishops to organize a system that will "
"1561",11881," the compensation of the priesthood"
"1562",11881," i spoke on the financial "
"1563",11881," i did not want to die until the church and myself as trustee in trust "
"1564",11880,"are taken as soon as they strike the rock"
"1565",11880," the fisher-"
"1566",11880," the sea was very rough"
"1567",11880," prest"
"1568",11880," i was not sick at all"
"1569",11880," distance "
"1570",11880," the company went out on the "
"1571",11880," they gave a very "
"1572",11880," i spent most of the day "
"1573",11880," the steamer arrives in the "
"1574",11880," i saw most of the people of the place go to"
"1575",11880," we could see all the "
"1576",11880," the two steamers both left the island"
"1577",11878," the presidency met and heard"
"1578",11878," woodruff and made such corr-"
"1579",11877," i blessed"
"1580",11877," taylor|frank y"
"1581",11876," rich|j"
"1582",11876," we met with the board of z"
"1583",11876," then with"
"1584",11876," i spent the day at home reading and writing"
"1585",11875," the boatman took us to a place "
"1586",11875," we cannot anchor, but the captain labors to "
"1587",11875," the one i had"
"1588",11875," i only pulled up "
"1589",11875," i then gave"
"1590",11875," the next time "
"1591",11875," it takes a long time to make"
"1592",11875," their bladders burst"
"1593",11875," being relieved "
"1594",11875," they are"
"1595",11875," the name of this fish is grooper"
"1596",11874," we met with the committee on "
"1597",11874," i met with the board of the ogden "
"1598",11873," i spent the day at home we had company in the evening"
"1599",11870," i spent the day in the office was better to day"
"1600",11870," i spent the day at home reading and choreing"
"1601",11870," sunday i spent this day at home reading"
"1602",11870," i wrote a letter to owen to day we had a hard"
"1603",11870," i met with many people to day one company of abot a "
"1604",11870," we held a"
"1605",11869,"of bread and milk &amp; felt well"
"1606",11869," i examined a few letters in my trunk and requested bro"
"1607",11869," i also asked him to attend the stockholders meeting "
"1608",11869," i told him my "
"1609",11869," ate some bread and milk, sat up &amp;"
"1610",11869," i was somewhat restless till mid-"
"1611",11869," on entering the stand the congregation waived their handker-"
"1612",11869," the choir and congregation "
"1613",11868," in the afternoon i went"
"1614",11868," i went to the office brother and sister riser from"
"1615",11868," our water suit came before "
"1616",11867,"of our friends who went with us"
"1617",11867," i think they gave most"
"1618",11867," we were somewhat "
"1619",11867," after dinner all the "
"1620",11867," i wrote"
"1621",11867," also sent him an account of the same from a paper"
"1622",11867," took a "
"1623",11867," some of the pepper trees were near"
"1624",11867," these trees are green and bloom "
"1625",11867," at the close of our visit, returned to "
"1626",11867," we traveled about "
"1627",11866," stock"
"1628",11866," we are much crowded "
"1629",11866," the coop waggon company "
"1630",11865," i met with several brethren upon business i met with"
"1631",11865," i met with the bank board and met with"
"1632",11863," i i went to the office had a meeting with "
"1633",11863," i spent the day in the office i had a vary bad night"
"1634",11862,"i and we made "
"1635",11861," i spent the day in the office two gentlemen called "
"1636",11860,"as all the burden should not lie"
"1637",11860," for thus saith "
"1638",11860," therefore, let mine "
"1639",11860," fear not, "
"1640",11860," i come quickly"
"1641",11860," even "
"1642",11860," spent the evening in singing and conversation mrs graham and miss price"
"1643",11858,"these young men they should each get them a wife"
"1644",11858," i had a few minutes private talk with her, and requested "
"1645",11858," madam mountford "
"1646",11858," i went to bed"
"1647",11858," i expressed my desires to attend one of the meetings"
"1648",11858," he said "
"1649",11858," nine of the twelve "
"1650",11858," i also had a private talk with the madam"
"1651",11858," prest smith said nothing had been deacided as to newton being "
"1652",11858," madam mountford, sister gates and bro o"
"1653",11858," smith visited with "
"1654",11858," i ate a bowl"
"1655",11857," i returned home"
"1656",11857," the whole country"
"1657",11857," the west"
"1658",11857," i met a number of brethren at the office i met "
"1659",11856," the land holders give one acre of"
"1660",11856," she treats me badly on money matters"
"1661",11856," louis, st"
"1662",11855," the company went to visit the sweetwater dam,"
"1663",11855," i spent the "
"1664",11855," captain polson with his "
"1665",11855," the captain"
"1666",11855," these lines were for trolling for "
"1667",11855," we did not use any bait at all"
"1668",11855," it was the most"
"1669",11855," we fished "
"1670",11855," it was the most exciting hook "
"1671",11855," they were put into the hands"
"1672",11854," i spent the day in the office we held a meeting "
"1673",11854,"s after hearing the views of the "
"1674",11851," we organized a sindicate"
"1675",11851," the land was sold to the"
"1676",11850,"the apostleship, which is the "
"1677",11850," you each"
"1678",11850," it is your right, privilege,"
"1679",11850," and whatever, "
"1680",11849," ^sunday^ i spent the day at home reading"
"1681",11849," i had a letter "
"1682",11848," sunday i spent the day at home resting"
"1683",11847,"name and to lead my people "
"1684",11847," he has mingled his "
"1685",11847," nevertheless, while i "
"1686",11847," and "
"1687",11846," we had a "
"1688",11846," went to the baths"
"1689",11846," then took"
"1690",11846," rode all night"
"1691",11846," the sun shone "
"1692",11846," we took breakfast at harveys"
"1693",11846," we saw the old mission "
"1694",11846," got a fish "
